fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
7894.0,0.09578,0.11101,0.09885,0.20068,0.136,0.14001,0.11667,0.101
7904.0,0.10418,0.11674,0.09926,0.18667,0.11674,0.16894,0.10069,0.10678
7914.0,0.08483,0.13512,0.08513,0.12483,0.20017,0.15943,0.1142,0.09629
7923.0,0.08452,0.13541,0.08557,0.12423,0.2015,0.15852,0.11394,0.09631
7928.0,0.08905,0.11304,0.09855,0.12107,0.21309,0.15554,0.10502,0.10463
7929.0,0.08409,0.13623,0.08563,0.12625,0.19819,0.159,0.11392,0.09668
7930.0,0.08541,0.13537,0.08486,0.12506,0.19858,0.16009,0.11434,0.0963
7931.0,0.08458,0.13675,0.08491,0.12424,0.19896,0.16005,0.11417,0.09632
7967.0,0.09862,0.1146,0.09385,0.1903,0.13985,0.1506,0.10316,0.109
7969.0,0.09718,0.1143,0.09558,0.19107,0.14439,0.14224,0.10651,0.10872
7971.0,0.08773,0.11533,0.10005,0.13214,0.20162,0.15252,0.10478,0.10582
7972.0,0.08572,0.1335,0.09128,0.13004,0.1794,0.1659,0.11614,0.09802
7993.0,0.08862,0.1331,0.10913,0.18713,0.13556,0.13711,0.10887,0.10047
8012.0,0.0837,0.124,0.10306,0.14222,0.17141,0.16177,0.10991,0.10394
8024.0,0.09497,0.10814,0.0996,0.13473,0.20813,0.13924,0.11236,0.10283
8032.0,0.08364,0.16497,0.07492,0.09704,0.21477,0.13253,0.14013,0.09201
8071.0,0.11693,0.10611,0.09472,0.09621,0.20623,0.14815,0.12953,0.10212
8075.0,0.11427,0.13011,0.09408,0.14178,0.16007,0.14771,0.10516,0.10682
8112.0,0.08844,0.13828,0.09417,0.12598,0.18493,0.15618,0.11228,0.09974
8116.0,0.08907,0.13792,0.09328,0.12609,0.18429,0.15718,0.1121,0.10008
8118.0,0.08889,0.13761,0.0937,0.12507,0.18435,0.15813,0.11231,0.09995
8119.0,0.08864,0.13807,0.09377,0.12635,0.1839,0.15687,0.11219,0.1002
8120.0,0.08927,0.13765,0.09274,0.12357,0.18673,0.15779,0.11228,0.09996
8143.0,0.08897,0.15312,0.07006,0.12025,0.17164,0.19648,0.10022,0.09926
8160.0,0.09011,0.13543,0.09358,0.12085,0.1872,0.15993,0.11198,0.10091
8279.0,0.0805,0.13942,0.09513,0.16137,0.16699,0.14525,0.11478,0.09656
8306.0,0.08977,0.11096,0.10292,0.17733,0.16796,0.13316,0.11574,0.10215
8314.0,0.09381,0.10794,0.10423,0.12531,0.18252,0.17199,0.11126,0.10293
8364.0,0.09133,0.11239,0.09607,0.18591,0.1603,0.13157,0.11954,0.1029
8365.0,0.09159,0.11248,0.09597,0.18517,0.16095,0.13102,0.11976,0.10306
8366.0,0.09099,0.11366,0.09536,0.18655,0.15851,0.1321,0.11984,0.10299
8367.0,0.09139,0.1132,0.09602,0.1844,0.16079,0.1313,0.11981,0.10309
