fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
3689.0,0.10851,0.11288,0.10263,0.18557,0.13727,0.13063,0.12236,0.10015
3692.0,0.12213,0.09558,0.13723,0.12998,0.17335,0.12076,0.12085,0.10013
3702.0,0.16718,0.20744,0.06466,0.11816,0.07758,0.1329,0.13273,0.09935
3711.0,0.0858,0.14267,0.10122,0.2055,0.10406,0.15324,0.10405,0.10346
3712.0,0.10208,0.12554,0.10817,0.16731,0.15257,0.12211,0.11034,0.11188
3714.0,0.10557,0.1157,0.09402,0.22108,0.10661,0.14507,0.117,0.09495
3715.0,0.08091,0.21052,0.06736,0.16371,0.07929,0.17709,0.10666,0.11446
3716.0,0.0924,0.1152,0.09862,0.19853,0.10842,0.14059,0.14794,0.0983
3719.0,0.12939,0.11941,0.10863,0.12849,0.15692,0.12995,0.12542,0.10179
3721.0,0.10796,0.11602,0.0943,0.18089,0.14651,0.13004,0.12657,0.09772
3722.0,0.09442,0.11822,0.10007,0.2146,0.12549,0.13805,0.10565,0.1035
3746.0,0.09907,0.11283,0.10394,0.21825,0.11844,0.13374,0.10887,0.10487
3747.0,0.10919,0.11793,0.09531,0.16462,0.16006,0.13159,0.12024,0.10106
3750.0,0.09564,0.10933,0.1071,0.21832,0.13268,0.12515,0.10924,0.10254
3753.0,0.09689,0.11739,0.10622,0.19206,0.12846,0.13215,0.12451,0.10232
3790.0,0.10104,0.11971,0.09591,0.18044,0.1382,0.14199,0.11886,0.10384
3791.0,0.10421,0.11756,0.09488,0.17669,0.12941,0.14505,0.12072,0.11149
3792.0,0.10222,0.11536,0.09638,0.17547,0.13945,0.14286,0.12124,0.10702
3920.0,0.1202,0.07309,0.10934,0.24948,0.10479,0.12184,0.12204,0.0992
3932.0,0.1144,0.07781,0.10497,0.27217,0.08747,0.12002,0.12562,0.09754
3938.0,0.10283,0.0933,0.10321,0.26599,0.08112,0.12613,0.12966,0.09777
3944.0,0.11741,0.08437,0.1086,0.24266,0.09748,0.12237,0.12972,0.09739
3946.0,0.14841,0.09097,0.10465,0.20561,0.09206,0.12655,0.13175,0.1
3957.0,0.12633,0.07621,0.10536,0.25784,0.09167,0.12115,0.12629,0.09515
4068.0,0.10618,0.09055,0.11186,0.27545,0.092,0.11454,0.11266,0.09676
4069.0,0.09121,0.10127,0.11393,0.27101,0.10447,0.10788,0.11031,0.09992
4071.0,0.10577,0.09784,0.10638,0.2678,0.11246,0.10368,0.108,0.09806
4072.0,0.10323,0.10645,0.09887,0.26512,0.10093,0.11676,0.10917,0.09946
4266.0,0.10134,0.08592,0.11318,0.29688,0.08349,0.10769,0.12047,0.09102
4267.0,0.0974,0.10211,0.102,0.31457,0.05627,0.11825,0.11866,0.09074
4268.0,0.11211,0.08845,0.10474,0.27605,0.08839,0.11881,0.11624,0.0952
4269.0,0.10408,0.09374,0.09572,0.30811,0.07489,0.11636,0.11584,0.09125
4270.0,0.09725,0.10014,0.09173,0.29125,0.07716,0.12268,0.12496,0.09484
4271.0,0.10673,0.08615,0.1104,0.28827,0.08123,0.11225,0.12031,0.09467
4272.0,0.09777,0.10021,0.09894,0.26908,0.0994,0.11436,0.12247,0.09777
4281.0,0.12294,0.08407,0.10029,0.27909,0.09354,0.10978,0.11737,0.09292
4285.0,0.11624,0.10301,0.12163,0.14629,0.16747,0.12621,0.12139,0.09777
4286.0,0.11627,0.10338,0.11596,0.14336,0.17109,0.12994,0.11602,0.10398
4287.0,0.10741,0.09818,0.10137,0.26292,0.11307,0.10238,0.1191,0.09557
4288.0,0.10398,0.0931,0.10057,0.29678,0.09905,0.09973,0.11229,0.09449
4289.0,0.10622,0.09737,0.09877,0.28825,0.08879,0.10734,0.11657,0.09669
