fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
5053.0,0.12496,0.1245,0.12498,0.12587,0.12491,0.12494,0.12508,0.12477
5054.0,0.12464,0.12441,0.12515,0.12481,0.12677,0.12463,0.12466,0.12493
5055.0,0.12634,0.12295,0.12742,0.12127,0.13052,0.12391,0.1244,0.12318
5062.0,0.12497,0.12492,0.12511,0.12529,0.12549,0.12448,0.12552,0.12422
5070.0,0.12482,0.12512,0.12469,0.12551,0.12513,0.12483,0.12542,0.12448
5071.0,0.12482,0.12512,0.12468,0.12551,0.12513,0.12483,0.12542,0.12448
5072.0,0.12483,0.12511,0.12469,0.1255,0.12515,0.12482,0.12542,0.12448
5077.0,0.12519,0.12421,0.12485,0.1257,0.12506,0.12504,0.12516,0.12479
5078.0,0.12518,0.12423,0.12485,0.12571,0.12506,0.12503,0.12515,0.12479
5079.0,0.12518,0.12423,0.12485,0.12571,0.12505,0.12503,0.12515,0.12479
5096.0,0.12489,0.12513,0.12488,0.12523,0.12516,0.1253,0.12503,0.12437
5205.0,0.12455,0.1252,0.12512,0.12661,0.12425,0.12486,0.12471,0.12471
5206.0,0.12455,0.12521,0.12512,0.12661,0.12426,0.12484,0.12471,0.1247
5207.0,0.12457,0.12518,0.12512,0.12659,0.12425,0.12487,0.12471,0.1247
5208.0,0.12455,0.12517,0.12515,0.12662,0.12418,0.12492,0.1247,0.12471
5210.0,0.12479,0.12536,0.12505,0.12588,0.12406,0.12543,0.12456,0.12487
5236.0,0.12527,0.12394,0.12517,0.12448,0.12653,0.12493,0.12488,0.12482
5269.0,0.12523,0.12387,0.12489,0.12538,0.12523,0.12574,0.12481,0.12484
5297.0,0.12505,0.12417,0.12508,0.12591,0.12464,0.12523,0.12498,0.12496
5305.0,0.12498,0.12459,0.12493,0.12531,0.12543,0.12497,0.12496,0.12483
5306.0,0.12497,0.12461,0.12493,0.12532,0.12541,0.12497,0.12496,0.12483
5364.0,0.12499,0.12437,0.12516,0.12591,0.12472,0.12503,0.12512,0.1247
5369.0,0.12471,0.12437,0.12469,0.12714,0.12535,0.12381,0.12518,0.12475
5376.0,0.12498,0.12493,0.12484,0.12516,0.12511,0.12508,0.125,0.1249
5377.0,0.12498,0.12492,0.12485,0.12515,0.12513,0.12507,0.125,0.12489
5378.0,0.12498,0.12493,0.12485,0.12515,0.12512,0.12508,0.125,0.12489
5379.0,0.12501,0.12502,0.12468,0.1252,0.12508,0.12519,0.12499,0.12483
5380.0,0.12501,0.12502,0.12468,0.1252,0.12508,0.12519,0.12499,0.12483
5381.0,0.125,0.12502,0.12469,0.1252,0.12509,0.12518,0.12499,0.12483
5386.0,0.12493,0.12474,0.12491,0.12552,0.12498,0.12515,0.1249,0.12486
5387.0,0.12493,0.12474,0.12491,0.12552,0.12498,0.12515,0.1249,0.12486
5388.0,0.12493,0.12474,0.12491,0.12552,0.12497,0.12516,0.1249,0.12486
5389.0,0.12488,0.12461,0.12492,0.12576,0.12507,0.12495,0.12497,0.12485
5390.0,0.12488,0.12461,0.12491,0.12576,0.12508,0.12495,0.12497,0.12485
5391.0,0.12488,0.1246,0.12491,0.12576,0.12507,0.12495,0.12497,0.12486
5395.0,0.12486,0.12489,0.12487,0.12487,0.126,0.12481,0.12495,0.12476
5396.0,0.12486,0.12488,0.12487,0.12487,0.12598,0.12482,0.12495,0.12476
5397.0,0.12499,0.12446,0.12498,0.12555,0.12519,0.12506,0.12492,0.12486
5399.0,0.12499,0.12444,0.12499,0.12554,0.12521,0.12505,0.12492,0.12486
5400.0,0.12499,0.12446,0.12499,0.12555,0.12519,0.12506,0.12492,0.12486
5444.0,0.12511,0.12484,0.12473,0.12531,0.12523,0.12498,0.12503,0.12477
5463.0,0.12507,0.12387,0.1252,0.12594,0.12505,0.12518,0.12484,0.12484
5468.0,0.12469,0.12534,0.12483,0.12524,0.12552,0.12459,0.12499,0.1248
5469.0,0.12468,0.12535,0.12483,0.12525,0.1255,0.12459,0.12499,0.1248
5470.0,0.12468,0.12535,0.12483,0.12525,0.12551,0.12459,0.12499,0.1248
5586.0,0.12503,0.1243,0.12501,0.12549,0.12529,0.12503,0.125,0.12486
5587.0,0.12503,0.12429,0.12501,0.12549,0.1253,0.12502,0.125,0.12486
5588.0,0.12503,0.1243,0.12501,0.12549,0.1253,0.12502,0.125,0.12485
5594.0,0.12508,0.12419,0.125,0.12598,0.12465,0.12521,0.12505,0.12485
5596.0,0.12508,0.1242,0.125,0.12598,0.12463,0.12522,0.12504,0.12485
5597.0,0.12508,0.1242,0.12499,0.12598,0.12465,0.1252,0.12505,0.12485
5598.0,0.12511,0.12459,0.12479,0.12545,0.12532,0.12487,0.12508,0.12479
5622.0,0.12529,0.12401,0.1251,0.12535,0.12533,0.12492,0.1253,0.12471
5623.0,0.1253,0.12399,0.1251,0.12535,0.12532,0.12493,0.1253,0.12471
5624.0,0.12529,0.124,0.1251,0.12535,0.12533,0.12493,0.1253,0.12471
5625.0,0.12529,0.124,0.12509,0.12535,0.12532,0.12493,0.1253,0.12471
5626.0,0.12494,0.12423,0.12525,0.12468,0.12655,0.12495,0.12469,0.12472
5627.0,0.12456,0.12502,0.12505,0.12655,0.12459,0.12482,0.12458,0.12483
5635.0,0.1254,0.12421,0.1247,0.12524,0.12564,0.12493,0.12522,0.12465
5640.0,0.12492,0.12448,0.12512,0.12599,0.12496,0.12482,0.12498,0.12473
5645.0,0.12488,0.12512,0.12486,0.12524,0.12524,0.12537,0.12482,0.12446
5655.0,0.1252,0.12451,0.12485,0.1253,0.1253,0.12485,0.12514,0.12484
5664.0,0.12498,0.12487,0.12485,0.12573,0.12491,0.12477,0.12515,0.12474
5674.0,0.12518,0.12406,0.12548,0.12551,0.12438,0.12564,0.12468,0.12507
5679.0,0.12492,0.12445,0.1251,0.12519,0.12565,0.12498,0.1249,0.12482
5680.0,0.12494,0.12442,0.12511,0.12518,0.12568,0.12495,0.12491,0.12482
5681.0,0.12492,0.12444,0.12512,0.1252,0.12564,0.12497,0.1249,0.12482
5682.0,0.12493,0.12441,0.12512,0.12519,0.12567,0.12496,0.1249,0.12481
5683.0,0.12496,0.12463,0.12494,0.12499,0.12564,0.12507,0.12491,0.12486
5696.0,0.12516,0.12429,0.12497,0.12561,0.12531,0.1247,0.12532,0.12464
5697.0,0.12498,0.12534,0.12494,0.12573,0.12438,0.12478,0.12539,0.12446
5698.0,0.12498,0.12535,0.12493,0.12573,0.12436,0.12479,0.12539,0.12446
5699.0,0.12517,0.12427,0.12498,0.1256,0.12532,0.12469,0.12532,0.12464
5713.0,0.12491,0.12488,0.12495,0.12537,0.12518,0.12492,0.12501,0.12479
5715.0,0.12492,0.12486,0.12495,0.12537,0.12518,0.12493,0.12501,0.12479
5721.0,0.12513,0.12422,0.12499,0.12592,0.1249,0.12499,0.12511,0.12474
5722.0,0.12513,0.12422,0.12499,0.12592,0.12489,0.125,0.12511,0.12474
5723.0,0.12513,0.12421,0.125,0.12592,0.1249,0.12499,0.12511,0.12474
5727.0,0.12491,0.12487,0.12494,0.12537,0.12517,0.12494,0.12501,0.12479
5760.0,0.12462,0.12575,0.1248,0.12507,0.12566,0.12459,0.12483,0.12468
5761.0,0.1246,0.12575,0.12479,0.12507,0.12568,0.12458,0.12485,0.12468
5762.0,0.12462,0.12572,0.1248,0.12507,0.12565,0.12461,0.12484,0.12469
5763.0,0.12461,0.12576,0.1248,0.12506,0.12568,0.12458,0.12481,0.12471
5773.0,0.12525,0.12444,0.1247,0.12545,0.12533,0.12503,0.12492,0.12488
5787.0,0.1251,0.12421,0.12507,0.12525,0.12552,0.12493,0.12509,0.12482
5810.0,0.1251,0.12421,0.12507,0.12525,0.12553,0.12493,0.12509,0.12482
5826.0,0.12488,0.12481,0.12478,0.12585,0.12508,0.12473,0.12508,0.1248
5831.0,0.12475,0.12477,0.12486,0.12563,0.1254,0.12475,0.12503,0.12482
5882.0,0.12489,0.1246,0.12498,0.12552,0.12512,0.12504,0.12498,0.12487
