fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
7341.0,0.12465,0.12527,0.12461,0.1251,0.12501,0.12543,0.12505,0.12487
7490.0,0.12437,0.1252,0.12493,0.12569,0.12484,0.12508,0.12499,0.12491
7491.0,0.12438,0.1252,0.12492,0.12566,0.12487,0.12508,0.125,0.1249
7492.0,0.12437,0.12521,0.12492,0.12565,0.12487,0.12508,0.125,0.1249
7493.0,0.12437,0.1252,0.12493,0.12568,0.12485,0.12508,0.12499,0.1249
7494.0,0.1243,0.12511,0.12487,0.12621,0.12492,0.12483,0.12499,0.12477
7495.0,0.12432,0.12509,0.12487,0.12621,0.12492,0.12483,0.12499,0.12477
7497.0,0.12431,0.1251,0.12488,0.12621,0.12492,0.12483,0.12498,0.12477
7498.0,0.12431,0.1251,0.12488,0.12621,0.12492,0.12482,0.12498,0.12477
7510.0,0.12459,0.12512,0.12476,0.12541,0.12497,0.12526,0.12502,0.12488
7511.0,0.12459,0.12513,0.12475,0.12537,0.125,0.12526,0.12503,0.12488
7768.0,0.12456,0.12516,0.12476,0.12538,0.125,0.12525,0.12502,0.12488
7773.0,0.12432,0.1251,0.12487,0.12619,0.12493,0.12482,0.12499,0.12477
7775.0,0.12437,0.1252,0.12491,0.12566,0.12486,0.12509,0.12499,0.1249
7856.0,0.12455,0.12531,0.1248,0.12544,0.1251,0.12499,0.12497,0.12484
7865.0,0.12455,0.12534,0.12479,0.12541,0.12512,0.12499,0.12497,0.12483
7875.0,0.12455,0.12533,0.12479,0.12541,0.12512,0.12499,0.12497,0.12484
7884.0,0.12455,0.12531,0.1248,0.12546,0.12507,0.12499,0.12497,0.12484
7894.0,0.12455,0.12531,0.12479,0.12545,0.12509,0.12499,0.12497,0.12484
7914.0,0.12413,0.12544,0.12484,0.12509,0.12532,0.12536,0.12498,0.12484
7923.0,0.12414,0.12546,0.12483,0.12507,0.12533,0.12537,0.12499,0.12483
7929.0,0.12412,0.12545,0.12483,0.12512,0.12528,0.12537,0.12498,0.12485
7930.0,0.12412,0.12545,0.12484,0.12509,0.12531,0.12536,0.12498,0.12485
7931.0,0.12413,0.12543,0.12484,0.1251,0.12529,0.12537,0.12498,0.12484
7972.0,0.12479,0.12493,0.12468,0.12458,0.12549,0.12565,0.12513,0.12475
7993.0,0.1247,0.12498,0.12476,0.12513,0.12524,0.12525,0.12498,0.12495
8024.0,0.12477,0.12515,0.12454,0.12468,0.12557,0.12537,0.12497,0.12495
8032.0,0.12521,0.12484,0.12462,0.12404,0.12604,0.12525,0.12523,0.12476
8071.0,0.12465,0.12498,0.12479,0.12524,0.12533,0.12507,0.12499,0.12495
8112.0,0.12349,0.12628,0.12467,0.12638,0.12365,0.12544,0.12473,0.12536
8116.0,0.12351,0.12626,0.12467,0.12635,0.1237,0.12542,0.12473,0.12535
8118.0,0.12348,0.12631,0.12466,0.12637,0.12367,0.12543,0.12473,0.12535
8119.0,0.1235,0.1263,0.12466,0.12633,0.1237,0.12543,0.12474,0.12535
8120.0,0.12349,0.12628,0.12467,0.12636,0.1237,0.12542,0.12473,0.12536
8160.0,0.12379,0.12592,0.1256,0.12637,0.12374,0.12458,0.12476,0.12524
8279.0,0.12456,0.12513,0.1245,0.12514,0.12523,0.12554,0.1251,0.1248
8306.0,0.12468,0.12501,0.12476,0.1253,0.12502,0.12531,0.12501,0.1249
8314.0,0.12453,0.1252,0.12477,0.12499,0.12513,0.12554,0.12496,0.12488
8364.0,0.12441,0.12524,0.12487,0.12554,0.12495,0.12503,0.12496,0.12499
8365.0,0.12442,0.12524,0.12487,0.12555,0.12494,0.12503,0.12496,0.12499
8366.0,0.12442,0.12522,0.12488,0.12555,0.12495,0.12503,0.12496,0.12499
8367.0,0.1244,0.12526,0.12486,0.12554,0.12494,0.12503,0.12497,0.12499
8368.0,0.12441,0.12525,0.12486,0.12554,0.12494,0.12504,0.12496,0.12499
8413.0,0.12486,0.12485,0.12495,0.12514,0.1254,0.12489,0.12493,0.12497
8415.0,0.12484,0.12487,0.12495,0.12518,0.12537,0.1249,0.12493,0.12497
8417.0,0.12485,0.12485,0.12496,0.12516,0.1254,0.12488,0.12493,0.12496
8420.0,0.1247,0.12497,0.12483,0.12536,0.12533,0.12495,0.12494,0.12491
8421.0,0.12468,0.125,0.12483,0.12537,0.1253,0.12496,0.12494,0.12491
8424.0,0.12469,0.125,0.12483,0.12538,0.12531,0.12496,0.12494,0.1249
8561.0,0.12481,0.12507,0.12468,0.12521,0.12512,0.12524,0.12496,0.12492
8562.0,0.1248,0.12507,0.12468,0.12521,0.12513,0.12523,0.12496,0.12492
8563.0,0.12481,0.12506,0.12468,0.12522,0.12512,0.12523,0.12496,0.12492
8566.0,0.12482,0.12506,0.12467,0.12522,0.12511,0.12524,0.12496,0.12492
8572.0,0.12481,0.12506,0.12468,0.12521,0.12512,0.12524,0.12496,0.12492
8582.0,0.12445,0.1252,0.12471,0.12501,0.12552,0.1253,0.12489,0.12493
8585.0,0.12445,0.1252,0.12471,0.12501,0.12551,0.1253,0.12489,0.12493
8586.0,0.12445,0.1252,0.12471,0.12501,0.12552,0.1253,0.12489,0.12493
8588.0,0.12444,0.12521,0.12471,0.12501,0.12552,0.12529,0.12489,0.12493
8589.0,0.12445,0.12519,0.12471,0.12501,0.12551,0.1253,0.12489,0.12493
8590.0,0.12445,0.1252,0.12471,0.12501,0.12552,0.1253,0.12489,0.12493
