fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
5364.0,0.11637,0.07093,0.13303,0.24344,0.09351,0.12074,0.1298,0.09218
5369.0,0.06543,0.06025,0.05697,0.43705,0.19117,0.02113,0.09941,0.0686
5376.0,0.12239,0.11827,0.11005,0.14125,0.13566,0.13295,0.12488,0.11455
5377.0,0.12302,0.11674,0.11064,0.14066,0.13781,0.13198,0.12485,0.1143
5378.0,0.12283,0.11763,0.11031,0.14054,0.13718,0.13243,0.12485,0.11425
5379.0,0.1246,0.12631,0.09586,0.14559,0.13167,0.14477,0.12318,0.10803
5380.0,0.12473,0.1255,0.09626,0.14527,0.13187,0.14484,0.12337,0.10816
5381.0,0.12426,0.1258,0.09678,0.1458,0.13313,0.143,0.12305,0.10818
5386.0,0.11643,0.09984,0.11446,0.18648,0.12078,0.13896,0.11333,0.10972
5387.0,0.11657,0.09959,0.11452,0.18632,0.12132,0.13861,0.11332,0.10976
5388.0,0.11649,0.09986,0.11435,0.18639,0.12037,0.1395,0.11329,0.10973
5389.0,0.11107,0.08633,0.11545,0.22043,0.12924,0.11386,0.1193,0.10431
5390.0,0.11667,0.08741,0.10535,0.21133,0.13774,0.11501,0.11895,0.10754
5391.0,0.10961,0.08779,0.1126,0.22083,0.1279,0.11638,0.11742,0.10748
5395.0,0.10562,0.10774,0.10613,0.10614,0.26174,0.1012,0.1138,0.09762
5396.0,0.1061,0.10764,0.10656,0.10651,0.25893,0.10258,0.11384,0.09785
5397.0,0.02672,0.26635,0.01744,0.03499,0.54363,0.00322,0.082,0.02564
5399.0,0.11829,0.09805,0.08757,0.18884,0.13757,0.18879,0.09401,0.08688
5400.0,0.10522,0.10773,0.11173,0.15903,0.12381,0.14064,0.12109,0.13075
5444.0,0.13577,0.04604,0.08487,0.18465,0.12945,0.19189,0.14898,0.07835
5463.0,0.10986,0.1138,0.11299,0.15246,0.15797,0.15647,0.08894,0.10751
5468.0,0.13774,0.13989,0.13973,0.08034,0.11232,0.12987,0.0961,0.164
5469.0,0.1505,0.14275,0.14122,0.11891,0.11325,0.11176,0.11671,0.1049
5470.0,0.13316,0.35571,0.09065,0.10871,0.13229,0.0405,0.10877,0.0302
5586.0,0.13769,0.12319,0.11531,0.15439,0.13364,0.16018,0.08869,0.08691
5587.0,0.08427,0.03223,0.05331,0.05774,0.03637,0.43906,0.0958,0.20123
5588.0,0.1271,0.13066,0.13728,0.12978,0.12589,0.12193,0.11751,0.10985
5594.0,0.08892,0.07313,0.08602,0.17292,0.1205,0.19859,0.16316,0.09675
5596.0,0.0312,0.02177,0.10937,0.66712,0.0766,0.00833,0.03625,0.04935
5597.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
5598.0,0.11258,0.08811,0.07537,0.20366,0.13379,0.12236,0.17452,0.0896
5622.0,0.15014,0.12486,0.12278,0.12469,0.11084,0.11646,0.1357,0.11453
5623.0,0.11423,0.0623,0.08482,0.19194,0.09655,0.08515,0.28316,0.08185
5624.0,0.16589,0.08332,0.08798,0.2184,0.09318,0.0862,0.21514,0.04989
5625.0,0.21741,0.12696,0.11019,0.13171,0.10819,0.11585,0.09527,0.09442
5626.0,0.12685,0.10637,0.08726,0.15098,0.14479,0.13776,0.08491,0.16108
5627.0,0.16166,0.11992,0.13017,0.13742,0.10985,0.11506,0.09141,0.13451
5635.0,0.12753,0.1262,0.1314,0.12505,0.13208,0.132,0.10091,0.12482
5640.0,0.12527,0.10296,0.13948,0.12536,0.13407,0.12804,0.12932,0.1155
5655.0,0.12134,0.1005,0.08719,0.18485,0.12474,0.12013,0.14113,0.12012
5664.0,0.21143,0.13072,0.08532,0.11807,0.09578,0.09844,0.14691,0.11333
5674.0,0.07845,0.08035,0.10339,0.15454,0.12922,0.21202,0.073,0.16903
5679.0,0.09846,0.11273,0.13039,0.16414,0.12232,0.13767,0.1043,0.12999
5680.0,0.10768,0.11274,0.11903,0.13499,0.13554,0.14705,0.12858,0.1144
5681.0,0.0975,0.11917,0.10916,0.19718,0.15598,0.12966,0.09625,0.0951
5682.0,0.13492,0.1243,0.13192,0.13233,0.12269,0.14247,0.10329,0.10807
5683.0,0.12065,0.1218,0.1105,0.13255,0.14138,0.13072,0.1218,0.12059
5696.0,0.12251,0.09751,0.11077,0.15925,0.10187,0.1641,0.17815,0.06584
5697.0,0.12463,0.12473,0.11682,0.13563,0.14733,0.13266,0.11336,0.10484
5698.0,0.12463,0.12473,0.11682,0.13563,0.14733,0.13266,0.11336,0.10484
5699.0,0.13405,0.12681,0.12311,0.12684,0.12472,0.12428,0.11536,0.12483
5713.0,0.11093,0.13526,0.11259,0.15963,0.11203,0.15493,0.13784,0.0768
5715.0,0.11794,0.13183,0.12651,0.13579,0.13774,0.12606,0.10547,0.11866
5721.0,0.16639,0.09955,0.24333,0.13839,0.07059,0.14141,0.06578,0.07457
5722.0,0.13528,0.12212,0.11396,0.13618,0.12959,0.1351,0.11782,0.10994
5723.0,0.16636,0.04612,0.13849,0.18928,0.13761,0.11533,0.12669,0.08013
5727.0,0.13246,0.12233,0.11083,0.11516,0.11017,0.16245,0.14299,0.10362
5760.0,0.12345,0.12953,0.11901,0.1376,0.13202,0.1452,0.11496,0.09822
5761.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
5762.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
